FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
000210;0000;50,2916;;;
000211;0000;74,6666;;;
000212;0000;26,7083;;;
000213;0000;47,4583;;;
000214;0000;53,75;;;
000215;0000;58,0416;;;
000216;0000;57,2083;;;
000217;0000;55,875;;;
000218;0000;61,4166;;;
000219;0000;59,875;;;
000220;0000;51,5;;;
000221;0000;82,9166;;;
000222;0000;47,6666;;;
000223;0000;76,7916;;;
000224;0000;53,0416;;;
000225;0000;60,5833;;;
000226;0000;29,2917;;;
000227;0000;20,5833;;;
000228;0000;63,6666;;;
000229;0000;71,6666;;;
000301;0000;;;;
000302;0000;;;;
000303;0000;76,125;;;
000304;0000;91,5833;;;
000305;0000;77,25;;;
000306;0000;128,25;;;
000307;0000;109,917;;;
000308;0000;90,125;;;
000309;0000;73,9545;;;
000310;0000;89,2916;;;
000311;0000;76,1666;;;
000312;0000;47,9583;;;
000313;0000;52,7916;;;
000314;0000;74,3333;;;
000315;0000;99,4166;;;
000316;0000;75,5;;;
000317;0000;106,083;;;
000318;0000;108,958;;;
000319;0000;53,25;;;
000320;0000;86,3333;;;
000321;0000;111,333;;;
000322;0000;157,125;;;
000323;0000;89,9166;;;
000324;0000;144,5;;;
000325;0000;121,083;;;
000326;0000;90,8333;;;
000327;0000;80,5833;;;
000328;0000;127,25;;;
000329;0000;149,25;;;
000330;0000;130,409;;;
000331;0000;137,042;;;
000401;0000;118,917;;;
000402;0000;64,5833;;;
000403;0000;74,0833;;;
000404;0000;114,5;;;
000405;0000;111,583;;;
000406;0000;122,208;;;
000407;0000;92,4583;;;
000408;0000;99,3333;;;
000409;0000;85,25;;;
000410;0000;118,458;;;
000411;0000;178,167;;;
000412;0000;177,333;;;
000413;0000;69,9166;;;
000414;0000;48,5;;;
000415;0000;46,9583;;;
000416;0000;38,5;;;
000417;0000;82,9166;;;
000418;0000;94,4166;;;
000419;0000;86,8333;;;
000420;0000;129,833;;;
000421;0000;114,083;;;
000422;0000;103,875;;;
000423;0000;80,5;;;
000424;0000;55,75;;;
000425;0000;138,5;;;
000426;0000;115,333;;;
000427;0000;88,3043;;;
000428;0000;150,5;;;
000429;0000;124,273;;;
000430;0000;76,7083;;;
000501;0000;14,7083;;;
000502;0000;43,9583;;;
000503;0000;42,4583;;;
000504;0000;66,6818;;;
000505;0000;126,042;;;
000506;0000;135,565;;;
000507;0000;92,3333;;;
000508;0000;138,167;;;
000509;0000;130,25;;;
000510;0000;71,7916;;;
000511;0000;123,292;;;
000512;0000;131,375;;;
000513;0000;58,5;;;
000514;0000;49,2916;;;
000515;0000;30,75;;;
000516;0000;104,583;;;
000517;0000;70,875;;;
000518;0000;112,913;;;
000519;0000;145,167;;;
000520;0000;167,042;;;
000521;0000;205,292;;;
000522;0000;106,958;;;
000523;0000;51,875;;;
000524;0000;58,4166;;;
000525;0000;64,5833;;;
000526;0000;156,625;;;
000527;0000;145,5;;;
000528;0000;111,667;;;
000529;0000;102,708;;;
000530;0000;149,958;;;
000531;0000;146,75;;;
000601;0000;132,667;;;
000602;0000;148,958;;;
000603;0000;88,3333;;;
000604;0000;69,4166;;;
000605;0000;68,5;;;
000606;0000;63,125;;;
000607;0000;101,917;;;
000608;0000;143,583;;;
000609;0000;187,917;;;
000610;0000;133,167;;;
000611;0000;135,625;;;
000612;0000;49,7083;;;
000613;0000;7,66666;;;
000614;0000;7,29166;;;
000615;0000;26,4583;;;
000616;0000;65,6086;;;
000617;0000;84;;;
000618;0000;81,0416;;;
000619;0000;103;;;
000620;0000;120,833;;;
000621;0000;80,625;;;
000622;0000;87,0416;;;
000623;0000;75,8333;;;
000624;0000;12,3333;;;
000625;0000;53,9583;;;
000626;0000;119,625;;;
000627;0000;22,4583;;;
000628;0000;27;;;
000629;0000;32,7916;;;
000630;0000;41,625;;;
000701;0000;17,0417;;;
000702;0000;75,4166;;;
000703;0000;149,167;;;
000704;0000;159,542;;;
000705;0000;98,75;;;
000706;0000;80,8635;;;
000707;0000;42,9166;;;
000708;0000;32,375;;;
000709;0000;27,75;;;
000710;0000;61,1666;;;
000711;0000;84,9583;;;
000712;0000;132,954;;;
000713;0000;150,833;;;
000714;0000;144,458;;;
000715;0000;164,375;;;
000716;0000;117,375;;;
000717;0000;108,042;;;
000718;0000;100,5;;;
000719;0000;140,318;;;
000720;0000;100,333;;;
000721;0000;21,6667;;;
000722;0000;83,7083;;;
000723;0000;120,042;;;
000724;0000;175,5;;;
000725;0000;155,75;;;
000726;0000;95,75;;;
000727;0000;97,0454;;;
000728;0000;130,5;;;
000729;0000;94,625;;;
000730;0000;110,042;;;
000731;0000;71,6086;;;
000801;0000;60;;;
000802;0000;122,6;;;
000803;0000;91,3912;;;
000804;0000;52,5;;;
000805;0000;88,7916;;;
000806;0000;107,083;;;
000807;0000;109,75;;;
000808;0000;91,5833;;;
000809;0000;105,917;;;
000810;0000;136,625;;;
000811;0000;48,6666;;;
000812;0000;58,7083;;;
000813;0000;48,2083;;;
000814;0000;31,7727;;;
000815;0000;91,0833;;;
000816;0000;159,667;;;
000817;0000;147,292;;;
000818;0000;117,5;;;
000819;0000;95,4583;;;
000820;0000;49,875;;;
000821;0000;90,6842;;;
000822;0000;78,7916;;;
000823;0000;47,3636;;;
000824;0000;42,7391;;;
000825;0000;52,4166;;;
000826;0000;61,1739;;;
000827;0000;39,6842;;;
000828;0000;104,583;;;
000829;0000;112,708;;;
000830;0000;68,2083;;;
000831;0000;87,1666;;;
000901;0000;104,125;;;
000902;0000;125,05;;;
000903;0000;107,958;;;
000904;0000;53,0833;;;
000905;0000;75,0416;;;
000906;0000;77,25;;;
000907;0000;58,625;;;
000908;0000;71,125;;;
000909;0000;25,8333;;;
000910;0000;8,29166;;;
000911;0000;57,2083;;;
000912;0000;45,25;;;
000913;0000;25,8;;;
000914;0000;34,75;;;
000915;0000;52,25;;;
000916;0000;46,45;;;
000917;0000;54,5;;;
000918;0000;27,2727;;;
000919;0000;44,3333;;;
000920;0000;21,6667;;;
000921;0000;53,6666;;;
000922;0000;80,3333;;;
000923;0000;33,1818;;;
000924;0000;41,9166;;;
000925;0000;80;;;
000926;0000;99,0833;;;
000927;0000;82,7916;;;
000928;0000;36,0833;;;
000929;0000;73,5;;;
000930;0000;71,5416;;;
001001;0000;40,9583;;;
001002;0000;13,2083;;;
001003;0000;33,6666;;;
001004;0000;56,875;;;
001005;0000;73,0833;;;
001006;0000;71,7083;;;
001007;0000;;;;
001008;0000;53,9166;;;
001009;0000;37,5909;;;
001010;0000;77,8333;;;
001011;0000;70,1666;;;
001012;0000;62,4583;;;
001013;0000;68,2083;;;
001014;0000;72,625;;;
001015;0000;28,25;;;
001016;0000;70,3333;;;
001017;0000;78,9583;;;
001018;0000;68,4583;;;
001019;0000;67,2916;;;
001020;0000;105,208;;;
001021;0000;28,3913;;;
001022;0000;29,625;;;
001023;0000;48,9583;;;
001024;0000;19,7917;;;
001025;0000;27,1364;;;
001026;0000;67,4166;;;
001027;0000;91,875;;;
001028;0000;82,75;;;
001029;0000;106,75;;;
001030;0000;28,375;;;
001031;0000;45,5;;;
001101;0000;32,8333;;;
001102;0000;53,5;;;
001103;0000;37,7083;;;
001104;0000;60,125;;;
001105;0000;26,7917;;;
001106;0000;38,2916;;;
001107;0000;43,875;;;
001108;0000;39,6666;;;
001109;0000;42,625;;;
001110;0000;50,25;;;
001111;0000;41,3333;;;
001112;0000;28,0417;;;
001113;0000;42;;;
001114;0000;71,0476;;;
001115;0000;74,1666;;;
001116;0000;84,5416;;;
001117;0000;85,875;;;
001118;0000;59,5416;;;
001119;0000;42,9166;;;
001120;0000;70,875;;;
001121;0000;90,3333;;;
001122;0000;106,333;;;
001123;0000;74,6666;;;
001124;0000;66,625;;;
001125;0000;74,6666;;;
001126;0000;66,4583;;;
001127;0000;61,8333;;;
001128;0000;68,2083;;;
001129;0000;71,0833;;;
001130;0000;94,7916;;;
001201;0000;83,2916;;;
001202;0000;59,25;;;
001203;0000;60,4583;;;
001204;0000;77,25;;;
001205;0000;114,042;;;
001206;0000;77,625;;;
001207;0000;73,875;;;
001208;0000;63,2105;;;
001209;0000;84,625;;;
001210;0000;68,7916;;;
001211;0000;62,7916;;;
001212;0000;79,625;;;
001213;0000;100,458;;;
001214;0000;61,0416;;;
001215;0000;64,2916;;;
001216;0000;84,875;;;
001217;0000;90,1666;;;
001218;0000;99,25;;;
001219;0000;94,625;;;
001220;0000;101,458;;;
001221;0000;62,6666;;;
001222;0000;63,3333;;;
001223;0000;54,5;;;
001224;0000;67,7083;;;
001225;0000;33,25;;;
001226;0000;41,2916;;;
001227;0000;62,2916;;;
001228;0000;74,875;;;
001229;0000;92,7916;;;
001230;0000;110,208;;;
001231;0000;62,5;;;
010101;0000;58,625;;;
010102;0000;70,5833;;;
010103;0000;56,7916;;;
010104;0000;59,5833;;;
010105;0000;68,5;;;
010106;0000;55,25;;;
010107;0000;31,4167;;;
010108;0000;39,625;;;
010109;0000;52,2916;;;
010110;0000;57,8333;;;
010111;0000;125,083;;;
010112;0000;87,375;;;
010113;0000;72,5416;;;
010114;0000;52,8333;;;
010115;0000;99,75;;;
010116;0000;99,4583;;;
010117;0000;90,6666;;;
010118;0000;96,3333;;;
010119;0000;109,167;;;
010120;0000;107,5;;;
010121;0000;54,8333;;;
010122;0000;87,75;;;
010123;0000;82,1666;;;
010124;0000;78,125;;;
010125;0000;68,4166;;;
010126;0000;110,042;;;
010127;0000;64,625;;;
010128;0000;44,2083;;;
010129;0000;71,25;;;
010130;0000;109,714;;;
010131;0000;88,7916;;;
010201;0000;78,5;;;
010202;0000;77,75;;;
010203;0000;84,9583;;;
010204;0000;66,875;;;
010205;0000;72,75;;;
010206;0000;82,9583;;;
010207;0000;81,8333;;;
010208;0000;82,25;;;
010209;0000;69,75;;;
010210;0000;66,25;;;
010211;0000;61,8333;;;
010212;0000;116,542;;;
010213;0000;79,5;;;
010214;0000;97,2916;;;
010215;0000;109,167;;;
010216;0000;103,75;;;
010217;0000;87,3333;;;
010218;0000;63,7083;;;
010219;0000;76,0416;;;
010220;0000;60,2916;;;
010221;0000;82,4166;;;
010222;0000;77,0833;;;
010223;0000;68,1666;;;
010224;0000;68,4583;;;
010225;0000;64,375;;;
010226;0000;59,2083;;;
010227;0000;60,4583;;;
010228;0000;62,7083;;;
010301;0000;79,9166;;;
010302;0000;87,8333;;;
010303;0000;93,9166;;;
010304;0000;69,2083;;;
010305;0000;67;;;
010306;0000;90,6666;;;
010307;0000;99,8333;;;
010308;0000;104,625;;;
010309;0000;54,9166;;;
010310;0000;59,0416;;;
010311;0000;72,1666;;;
010312;0000;53,7916;;;
010313;0000;90,125;;;
010314;0000;102,125;;;
010315;0000;119,875;;;
010316;0000;102,917;;;
010317;0000;105,417;;;
010318;0000;92,4166;;;
010319;0000;88,4166;;;
010320;0000;86,375;;;
010321;0000;50,2916;;;
010322;0000;42,4583;;;
010323;0000;77,5;;;
010324;0000;65,625;;;
010325;0000;72,0833;;;
010326;0000;95,125;;;
010327;0000;124,833;;;
010328;0000;126,583;;;
010329;0000;121,667;;;
010330;0000;113,542;;;
010331;0000;46,6666;;;
010401;0000;63,2916;;;
010402;0000;76,375;;;
010403;0000;78,1666;;;
010404;0000;52,5833;;;
010405;0000;100,167;;;
010406;0000;108,5;;;
010407;0000;75,1666;;;
010408;0000;93,5833;;;
010409;0000;109,583;;;
010410;0000;60,2083;;;
010411;0000;88,1666;;;
010412;0000;127;;;
010413;0000;39,2916;;;
010414;0000;34,2083;;;
010415;0000;59,875;;;
010416;0000;67,375;;;
010417;0000;54,3182;;;
010418;0000;87,3333;;;
010419;0000;100,375;;;
010420;0000;95,3333;;;
010421;0000;95,5833;;;
010422;0000;54,875;;;
010423;0000;36,6666;;;
010424;0000;75,7916;;;
010425;0000;96,1666;;;
010426;0000;68,75;;;
010427;0000;63,25;;;
010428;0000;30,9583;;;
010429;0000;55,75;;;
010430;0000;55,2916;;;
010501;0000;101,571;;;
010502;0000;117,25;;;
010503;0000;142,375;;;
010504;0000;117;;;
010505;0000;86,125;;;
010506;0000;71,75;;;
010507;0000;38,6666;;;
010508;0000;83,2083;;;
010509;0000;74,7916;;;
010510;0000;66,3333;;;
010511;0000;84,3333;;;
010512;0000;113,5;;;
010513;0000;96,1666;;;
010514;0000;102,542;;;
010515;0000;30,125;;;
010516;0000;145,042;;;
010517;0000;219,636;;;
010518;0000;58,625;;;
010519;0000;80,75;;;
010520;0000;71,4166;;;
010521;0000;81,7083;;;
010522;0000;104,583;;;
010523;0000;125,583;;;
010524;0000;59,1739;;;
010525;0000;109,583;;;
010526;0000;132,583;;;
010527;0000;63,4583;;;
010528;0000;47,5416;;;
010529;0000;16,6364;;;
010530;0000;26,25;;;
010531;0000;49,0833;;;
010601;0000;75,1428;;;
010602;0000;72,5833;;;
010603;0000;67,5;;;
010604;0000;81,1499;;;
010605;0000;96,5416;;;
010606;0000;144,625;;;
010607;0000;147,045;;;
010608;0000;129,454;;;
010609;0000;177,583;;;
010610;0000;73,375;;;
010611;0000;68,625;;;
010612;0000;132,542;;;
010613;0000;222;;;
010614;0000;81,4583;;;
010615;0000;32,9583;;;
010616;0000;95,625;;;
010617;0000;88,7916;;;
010618;0000;113,708;;;
010619;0000;137,875;;;
010620;0000;147,762;;;
010621;0000;145;;;
010622;0000;168,136;;;
010623;0000;68,5;;;
010624;0000;85;;;
010625;0000;120,591;;;
010626;0000;178,083;;;
010627;0000;96;;;
010628;0000;92,3333;;;
010629;0000;119,958;;;
010630;0000;130,375;;;
010701;0000;57,7083;;;
010702;0000;73,7777;;;
010703;0000;134;;;
010704;0000;130,292;;;
010705;0000;138,958;;;
010706;0000;72,375;;;
010707;0000;102,542;;;
010708;0000;24,875;;;
010709;0000;26,7778;;;
010710;0000;56,625;;;
010711;0000;151,583;;;
010712;0000;57,4583;;;
010713;0000;37,7916;;;
010714;0000;114,792;;;
010715;0000;72,5416;;;
010716;0000;65;;;
010717;0000;30,1667;;;
010718;0000;32,0833;;;
010719;0000;;;;
010720;0000;32,875;;;
010721;0000;69,0416;;;
010722;0000;110,125;;;
010723;0000;65,25;;;
010724;0000;39,7083;;;
010725;0000;57,5;;;
010726;0000;125,417;;;
010727;0000;146,583;;;
010728;0000;83,3333;;;
010729;0000;15,4167;;;
010730;0000;17,1667;;;
010731;0000;83;;;
010801;0000;60,7083;;;
010802;0000;47,9583;;;
010803;0000;73,7916;;;
010804;0000;17,9583;;;
010805;0000;24,2917;;;
010806;0000;86,125;;;
010807;0000;105,458;;;
010808;0000;114;;;
010809;0000;142,292;;;
010810;0000;104,833;;;
010811;0000;57,0833;;;
010812;0000;54,9166;;;
010813;0000;36,4583;;;
010814;0000;36,9523;;;
010815;0000;52,2083;;;
010816;0000;80,0416;;;
010817;0000;64,9583;;;
010818;0000;56,4583;;;
010819;0000;91,5416;;;
010820;0000;110,409;;;
010821;0000;115,542;;;
010822;0000;100,5;;;
010823;0000;39;;;
010824;0000;34,619;;;
010825;0000;69,8333;;;
010826;0000;7,20833;;;
010827;0000;74;;;
010828;0000;;;;
010829;0000;23,3636;;;
010830;0000;15,1667;;;
010831;0000;26,5;;;
010901;0000;37,9583;;;
010902;0000;35,5416;;;
010903;0000;24,6667;;;
010904;0000;38,3333;;;
010905;0000;54,9583;;;
010906;0000;40,5714;;;
010907;0000;62,625;;;
010908;0000;78,5833;;;
010909;0000;53,5416;;;
010910;0000;106,542;;;
010911;0000;79,125;;;
010912;0000;;;;
010913;0000;61,875;;;
010914;0000;88,4583;;;
010915;0000;82,9583;;;
010916;0000;31,4167;;;
010917;0000;32,7826;;;
010918;0000;55,5833;;;
010919;0000;57,5833;;;
010920;0000;49,25;;;
010921;0000;61,2916;;;
010922;0000;43,4583;;;
010923;0000;19,8571;;;
010924;0000;34,5;;;
010925;0000;41,75;;;
010926;0000;27,5417;;;
010927;0000;35,5416;;;
010928;0000;41,9583;;;
010929;0000;20,7917;;;
010930;0000;25,0833;;;
011001;0000;61,5416;;;
011002;0000;59,5833;;;
011003;0000;24,0833;;;
011004;0000;49,1666;;;
011005;0000;84,5;;;
011006;0000;23,3333;;;
011007;0000;21,8333;;;
011008;0000;39;;;
011009;0000;75,1666;;;
011010;0000;63,0833;;;
011011;0000;58,5416;;;
011012;0000;74,375;;;
011013;0000;78,6666;;;
011014;0000;83,5833;;;
011015;0000;78,4166;;;
011016;0000;59,125;;;
011017;0000;46,7083;;;
011018;0000;56,2083;;;
011019;0000;59,6666;;;
011020;0000;80,125;;;
011021;0000;79,0833;;;
011022;0000;68,7083;;;
011023;0000;117,542;;;
011024;0000;88,9545;;;
011025;0000;57,2916;;;
011026;0000;66,4583;;;
011027;0000;45,7916;;;
011028;0000;67,5416;;;
011029;0000;59;;;
011030;0000;89,2916;;;
011031;0000;67,5416;;;
011101;0000;40,421;;;
011102;0000;99,625;;;
011103;0000;44,125;;;
011104;0000;112,625;;;
011105;0000;34,2083;;;
011106;0000;50,4166;;;
011107;0000;64,125;;;
011108;0000;63,5833;;;
011109;0000;63,4583;;;
011110;0000;49,375;;;
011111;0000;51,9166;;;
011112;0000;53,0416;;;
011113;0000;61,5416;;;
011114;0000;53,875;;;
011115;0000;70,3333;;;
011116;0000;95,125;;;
011117;0000;94,875;;;
011118;0000;75,375;;;
011119;0000;76,125;;;
011120;0000;38,0416;;;
011121;0000;67,625;;;
011122;0000;94,1666;;;
011123;0000;57,3333;;;
011124;0000;59,6666;;;
011125;0000;98,625;;;
011126;0000;66,6666;;;
011127;0000;80,75;;;
011128;0000;74,0833;;;
011129;0000;77,0833;;;
011130;0000;145,792;;;
011201;0000;61,25;;;
011202;0000;85,3333;;;
011203;0000;103,25;;;
011204;0000;76,1666;;;
011205;0000;77,125;;;
011206;0000;71,8333;;;
011207;0000;89,75;;;
011208;0000;100,25;;;
011209;0000;67,25;;;
011210;0000;67,1666;;;
011211;0000;93,8333;;;
011212;0000;73,875;;;
011213;0000;65,3333;;;
011214;0000;90,8333;;;
011215;0000;73,25;;;
011216;0000;95,5;;;
011217;0000;99,1666;;;
011218;0000;67,0416;;;
011219;0000;52,9166;;;
011220;0000;69,5833;;;
011221;0000;76,0416;;;
011222;0000;86,4583;;;
011223;0000;135,708;;;
011224;0000;79,0833;;;
011225;0000;60,75;;;
011226;0000;68,875;;;
011227;0000;75,1666;;;
011228;0000;92,5416;;;
011229;0000;95,2083;;;
011230;0000;103,458;;;
011231;0000;67,5416;;;
020101;0000;48,5416;;;
020102;0000;38,4583;;;
020103;0000;54,125;;;
020104;0000;64,0833;;;
020105;0000;65,2916;;;
020106;0000;116,708;;;
020107;0000;73,1666;;;
020108;0000;49,75;;;
020109;0000;64,375;;;
020110;0000;69,4166;;;
020111;0000;76,1666;;;
020112;0000;76,0833;;;
020113;0000;68,5416;;;
020114;0000;96;;;
020115;0000;123,208;;;
020116;0000;82,1666;;;
020117;0000;79,2083;;;
020118;0000;67,9166;;;
020119;0000;64,9166;;;
020120;0000;74,0833;;;
020121;0000;78,5833;;;
020122;0000;58,5416;;;
020123;0000;69,2083;;;
020124;0000;69,2083;;;
020125;0000;71,0416;;;
020126;0000;42,125;;;
020127;0000;57,8333;;;
020128;0000;68;;;
020129;0000;103,125;;;
020130;0000;72,125;;;
020131;0000;85,875;;;
020201;0000;96,1666;;;
020202;0000;98,5416;;;
020203;0000;88,75;;;
020204;0000;71,4166;;;
020205;0000;77,6666;;;
020206;0000;57,0416;;;
020207;0000;59,9166;;;
020208;0000;45,5833;;;
020209;0000;53,2083;;;
020210;0000;48,375;;;
020211;0000;58,625;;;
020212;0000;88,25;;;
020213;0000;68,7727;;;
020214;0000;70,4166;;;
020215;0000;75,5833;;;
020216;0000;;;;
020217;0000;71,75;;;
020218;0000;72;;;
020219;0000;76,875;;;
020220;0000;83,5416;;;
020221;0000;54,625;;;
020222;0000;69,625;;;
020223;0000;59,5833;;;
020224;0000;82,5;;;
020225;0000;94,7916;;;
020226;0000;81,9583;;;
020227;0000;105,25;;;
020228;0000;49,125;;;
020301;0000;78,7083;;;
020302;0000;68,875;;;
020303;0000;61,2083;;;
020304;0000;66,875;;;
020305;0000;82,125;;;
020306;0000;84,2916;;;
020307;0000;56,1666;;;
020308;0000;65;;;
020309;0000;88,125;;;
020310;0000;55,4583;;;
020311;0000;58,625;;;
020312;0000;99,8333;;;
020313;0000;82,875;;;
020314;0000;64,0833;;;
020315;0000;84,625;;;
020316;0000;48,375;;;
020317;0000;72,25;;;
020318;0000;73,375;;;
020319;0000;80,7083;;;
020320;0000;76,5454;;;
020321;0000;87,25;;;
020322;0000;123,333;;;
020323;0000;97,5;;;
020324;0000;77,125;;;
020325;0000;102,583;;;
020326;0000;139,625;;;
020327;0000;113,583;;;
020328;0000;172,083;;;
020329;0000;26,1667;;;
020330;0000;47,9166;;;
020331;0000;78,2916;;;
020401;0000;90,2916;;;
020402;0000;70,9583;;;
020403;0000;85,5833;;;
020404;0000;94,2083;;;
020405;0000;182,667;;;
020406;0000;58,75;;;
020407;0000;82,4583;;;
020408;0000;78,5833;;;
020409;0000;74,25;;;
020410;0000;48,75;;;
020411;0000;46,875;;;
020412;0000;55,5;;;
020413;0000;62,3333;;;
020414;0000;52,7916;;;
020415;0000;61,2272;;;
020416;0000;47,75;;;
020417;0000;92,9166;;;
020418;0000;106,25;;;
020419;0000;104,958;;;
020420;0000;99,25;;;
020421;0000;115,458;;;
020422;0000;74,4583;;;
020423;0000;114,364;;;
020424;0000;83,4583;;;
020425;0000;73,7083;;;
020426;0000;126,591;;;
020427;0000;131;;;
020428;0000;73,125;;;
020429;0000;71,875;;;
020430;0000;76,3333;;;
020501;0000;129,125;;;
020502;0000;128,333;;;
020503;0000;127,917;;;
020504;0000;133,625;;;
020505;0000;163,792;;;
020506;0000;107,208;;;
020507;0000;129,792;;;
020508;0000;171,958;;;
020509;0000;148,727;;;
020510;0000;201,708;;;
020511;0000;126,167;;;
020512;0000;83,7916;;;
020513;0000;107,875;;;
020514;0000;20,75;;;
020515;0000;27,1364;;;
020516;0000;27,4091;;;
020517;0000;48,6364;;;
020518;0000;26,5;;;
020519;0000;14,6667;;;
020520;0000;89,85;;;
020521;0000;93,4091;;;
020522;0000;;;;
020523;0000;;;;
020524;0000;;;;
020525;0000;;;;
020526;0000;;;;
020527;0000;;;;
020528;0000;;;;
020529;0000;;;;
020530;0000;;;;
020531;0000;76,25;;;
020601;0000;22,5238;;;
020602;0000;36,625;;;
020603;0000;;;;
020604;0000;9,625;;;
020605;0000;18,4167;;;
020606;0000;67,4166;;;
020607;0000;115,875;;;
020608;0000;79,4583;;;
020609;0000;45,8333;;;
020610;0000;106,542;;;
020611;0000;165;;;
020612;0000;118,792;;;
020613;0000;127,417;;;
020614;0000;129,458;;;
020615;0000;179,25;;;
020616;0000;136,542;;;
020617;0000;140,75;;;
020618;0000;164,667;;;
020619;0000;160,083;;;
020620;0000;131,542;;;
020621;0000;176,042;;;
020622;0000;131,167;;;
020623;0000;92,2083;;;
020624;0000;78,25;;;
020625;0000;61,75;;;
020626;0000;86,75;;;
020627;0000;22,1667;;;
020628;0000;10,5417;;;
020629;0000;15,4583;;;
020630;0000;55,6666;;;
020701;0000;106,792;;;
020702;0000;108,583;;;
020703;0000;82,1666;;;
020704;0000;87,9583;;;
020705;0000;79,125;;;
020706;0000;96,5;;;
020707;0000;124,958;;;
020708;0000;170,333;;;
020709;0000;183,5;;;
020710;0000;134,333;;;
020711;0000;136,792;;;
020712;0000;160,625;;;
020713;0000;138,792;;;
020714;0000;109,542;;;
020715;0000;130,333;;;
020716;0000;156,25;;;
020717;0000;159,208;;;
020718;0000;112,375;;;
020719;0000;84,0833;;;
020720;0000;18,375;;;
020721;0000;22,4167;;;
020722;0000;20,9167;;;
020723;0000;20,4167;;;
020724;0000;61,5;;;
020725;0000;72,125;;;
020726;0000;84,3333;;;
020727;0000;119,917;;;
020728;0000;67;;;
020729;0000;62,3333;;;
020730;0000;28,2917;;;
020731;0000;60,75;;;
020801;0000;84,1666;;;
020802;0000;105,917;;;
020803;0000;74,625;;;
020804;0000;96,7916;;;
020805;0000;68,125;;;
020806;0000;77,7083;;;
020807;0000;26,0833;;;
020808;0000;38,2916;;;
020809;0000;120,417;;;
020810;0000;108,625;;;
020811;0000;93,2916;;;
020812;0000;83,7916;;;
020813;0000;91,9166;;;
020814;0000;101,667;;;
020815;0000;146,875;;;
020816;0000;126,083;;;
020817;0000;47,3333;;;
020818;0000;9,08333;;;
020819;0000;20;;;
020820;0000;69;;;
020821;0000;108;;;
020822;0000;82,25;;;
020823;0000;67,0833;;;
020824;0000;32,375;;;
020825;0000;40,0833;;;
020826;0000;46,6666;;;
020827;0000;29,0833;;;
020828;0000;21,2083;;;
020829;0000;53,9166;;;
020830;0000;67,625;;;
020831;0000;106,042;;;
020901;0000;88,6666;;;
020902;0000;99,9166;;;
020903;0000;61,5833;;;
020904;0000;32,5;;;
020905;0000;26;;;
020906;0000;56;;;
020907;0000;121,833;;;
020908;0000;136,25;;;
020909;0000;103,75;;;
020910;0000;25,5417;;;
020911;0000;64,7916;;;
020912;0000;175;;;
020913;0000;60,0416;;;
020914;0000;49,9166;;;
020915;0000;59,3333;;;
020916;0000;49,9583;;;
020917;0000;29,75;;;
020918;0000;25,7083;;;
020919;0000;29,0909;;;
020920;0000;52,7083;;;
020921;0000;69,5;;;
020922;0000;76,3333;;;
020923;0000;61,5789;;;
020924;0000;57,1666;;;
020925;0000;68,7083;;;
020926;0000;69,8333;;;
020927;0000;51,7916;;;
020928;0000;67,2916;;;
020929;0000;65,5833;;;
020930;0000;64,5833;;;
021001;0000;75,6666;;;
021002;0000;30,0833;;;
021003;0000;41,25;;;
021004;0000;46,8333;;;
021005;0000;76,875;;;
021006;0000;23,6667;;;
021007;0000;29,7083;;;
021008;0000;47,2916;;;
021009;0000;46,1666;;;
021010;0000;63,0416;;;
021011;0000;97,5833;;;
021012;0000;75,5416;;;
021013;0000;68,6666;;;
021014;0000;38,4583;;;
021015;0000;32,5789;;;
021016;0000;55,25;;;
021017;0000;67,0416;;;
021018;0000;;;;
021019;0000;64,2083;;;
021020;0000;23,5833;;;
021021;0000;53,8333;;;
021022;0000;102,542;;;
021023;0000;48,6666;;;
021024;0000;53,5416;;;
021025;0000;42,375;;;
021026;0000;74,7083;;;
021027;0000;63,9166;;;
021028;0000;53,9583;;;
021029;0000;64,9166;;;
021030;0000;72,5416;;;
021031;0000;78,0833;;;
021101;0000;30,2083;;;
021102;0000;29,0833;;;
021103;0000;35,0833;;;
021104;0000;51,625;;;
021105;0000;70,5416;;;
021106;0000;36,2916;;;
021107;0000;48,0833;;;
021108;0000;39,3333;;;
021109;0000;31,25;;;
021110;0000;62,1666;;;
021111;0000;66,0833;;;
021112;0000;62,7083;;;
021113;0000;84,0416;;;
021114;0000;65,2083;;;
021115;0000;88,7083;;;
021116;0000;55,2916;;;
021117;0000;52,7083;;;
021118;0000;54,25;;;
021119;0000;47,0833;;;
021120;0000;57,2083;;;
021121;0000;70,7916;;;
021122;0000;96,3333;;;
021123;0000;85,3333;;;
021124;0000;76,7916;;;
021125;0000;101,458;;;
021126;0000;28,6667;;;
021127;0000;63,2083;;;
021128;0000;81,875;;;
021129;0000;61,9583;;;
021130;0000;43,625;;;
021201;0000;61,5;;;
021202;0000;71;;;
021203;0000;86,2083;;;
021204;0000;30;;;
021205;0000;37,0833;;;
021206;0000;61,1666;;;
021207;0000;60,5;;;
021208;0000;54,4166;;;
021209;0000;44,4166;;;
021210;0000;83,375;;;
021211;0000;75,238;;;
021212;0000;90,625;;;
021213;0000;92,9583;;;
021214;0000;67,6666;;;
021215;0000;45,9583;;;
021216;0000;52,2083;;;
